station_name,lon,lat
禹城,116.6283417,36.924006
禹城东,116.6856406,37.0628285
禹州,113.5646653,34.1255719
禹门口,110.6328028,35.6632334
离堆公园,103.6215556,30.9962148
禾家村,110.6270134,29.1751054
秀英,110.2716637,19.9982682
秋梨沟,128.1504559,43.4925286
科韵路,113.3730343,23.1199289
秦安,105.6551787,34.8471947
秦家,126.995894,46.7969773
秦家庄,111.64608,38.8044
秦岭,106.9011936,34.2350994
秦王川,103.7663711,36.4703701
秦皇岛,119.5863191,39.9648614
秧草地,103.8350749,24.8229584
程家,113.8455596,37.922102
程村,109.5416146,25.7675906
稷山,110.9895602,35.6125437
穆棱,130.3533362,44.6105686
穰东,112.2871279,32.8659882
窑上,117.4020572,40.9823531
窑村,109.1194455,34.3438591
立志,124.5638939,45.9928417
章丘,117.4939031,36.7221607
章丘北,117.480555,36.8019776
章丘南,117.4680668,36.5845614
章党,124.0715861,41.9056987
章古台,122.4795574,42.7033766
端州,112.5083491,23.1133832
竹园,103.3966512,24.116899
竹料,113.3629548,23.3512259
笔架山,130.9959504,46.7854556
笕桥,120.2126119,30.3308393
符离集,116.9803742,33.7616289
策勒,80.831877,36.9731411
简阳,104.5504139,30.3820506
简阳南,104.515732,30.3563573
算王庄,115.3020945,35.2527992
米兰,88.8791478,39.1402879
米易,102.1117,26.87857
米易东,102.1259612,26.9095137
米林,94.2117695,29.2315295
米沙子,125.471,44.1456
米脂,110.166246,37.750156
精河,83.0220292,44.6353508
精河南,82.9182885,44.605079
索伦,121.2358047,46.601338
紫荆关,115.1648172,39.4472179
綦江,106.6604057,29.0202678
綦江东,106.6587414,29.0262609
繁峙,113.2671204,39.1647051
繁昌西,118.1530398,31.0733641
红光镇,103.9418288,30.7742866
红兴隆,131.5878996,46.7234376
红塘湾,109.2894425,18.3135364
红安,114.6270668,31.005587
红安西,114.6264446,31.0062169
红寺堡,106.0605189,37.4482052
红寺堡北,106.0579267,37.5997694
红山,129.0190479,47.9805658
红岘台,104.0973762,36.8052998
红岛,120.1865494,36.2459437
红峰,102.6193577,28.2862085
红彦,124.9753369,49.5117247
红旗,121.4358794,41.2023128
红旗渠,113.8404771,36.1800198
红旗营,123.9067988,47.1141797
红星,129.3769502,48.2332233
红果,104.461632,25.7176076
红柳,94.638505,38.0961833
红柳河,94.7238153,41.5320615
红河,103.3507321,23.4536867
红牌楼,104.0278509,30.6373596
红石,119.5425,41.33284
红砂坝,113.20365,40.68173
红砂岘,104.0613815,36.6081149
红花园,106.8468631,28.0685788
红花塘,104.4775795,30.666703
红花沟,118.6296427,42.243636
纪家沟,118.1266924,41.9277311
纳林沟门,109.9080249,40.1255429
纳雍,105.3716156,26.7593723
纳雍西,105.3255898,26.7288232
纸坊东,114.339192,30.3562461
练塘,121.0265656,30.9973591
织金,105.7582012,26.6573518
织金北,105.7896174,26.7302728
绍兴,120.575832,30.01673
绍兴东,120.8489935,30.057183
绍兴北,120.5344391,30.101974
经久,102.2096696,27.7704449
经棚,117.5299874,43.2709367
绕阳河,122.4589075,41.7928771
绛帐,107.9540959,34.2738616
统军庄,116.7477901,40.3410296
统景,106.8694515,29.8586011
绣峰,124.5988351,52.4930734
绥中,120.3474006,40.3205397
绥中北,120.318709,40.34713
绥化,127.0094704,46.6432302
绥德,110.2565659,37.5460105
绥棱,127.0749392,47.2465879
绥芬河,131.1289809,44.4037529
绥阳,130.8927572,44.4262775
继承,119.8862446,49.1835196
绩溪北,118.5666847,30.0737828
绩溪县,118.5790202,30.0583437
绵竹南,104.2095709,31.2610952
绵阳,104.714631,31.4621298
绿化,98.2494857,39.8011715
绿梁山,95.1053917,38.0072377
绿潭,129.3723036,47.1126777
缙云,120.0907266,28.6634976
缙云西,120.0504827,28.6802532
缯溪河,108.1483063,33.0342517
罕台川,109.8641497,39.8964067
罕达盖,119.4877931,47.4918256
罗坊,115.114742,27.8634774
罗城,109.1215251,24.8447438
罗山,114.5450511,32.1681908
罗平,104.3136005,24.9112502
罗江东,104.5325992,31.3063344
罗浮山,114.0648348,23.197315
罗源,119.5721077,26.4591921
羊坪,108.8209434,27.1758861
羊堡,102.805208,24.971122
羊尾哨,104.2333389,25.69114
羊木,105.7732011,32.598515
羊者窝,104.2740009,24.8339689
羊草,125.4162874,46.3333078
羊马,103.7563339,30.6204798
美兰,110.4569775,19.944351
美岱召,110.740046,40.583368
美溪,129.1327907,47.6336057
翠亨,113.5409425,22.4419789
翠屏,104.5984219,28.7551336
翠岗,124.686337,52.0418336
翠峰,124.2623862,50.6180927
耀州,108.9840639,34.90976
老城镇,110.1132089,19.9338974
老堡,109.4756377,25.6715356
老府,118.2655478,42.1853465
老松岭,129.3816502,43.8242334
老河口东,111.7364504,32.2211193
老爷岭,127.1828199,43.9247616
老羊壕,109.8357967,41.3915256
老莱,124.9990548,48.6489298
老营,126.3478938,41.87724
老边,122.3631959,40.6732981
老锅厂,103.9557452,27.0268037
者桑,106.0148725,23.7618008
耒阳,112.8175385,26.408026
耒阳西,112.7830495,26.4175812
耿坡,112.1151727,32.3158323
聂河,123.5593117,52.7597628
聊城,115.938162,36.4572988
聊城东,115.9780714,36.5059238
聊城北,115.9254698,36.5026617
聊城西,115.8762697,36.431229
联合乡,102.4648535,28.2747802
聚源,103.6993745,30.9357833
肃北,94.7709417,39.5411087
肃宁,115.8447707,38.4141592
肃州,98.6492443,39.7452926
肇东,125.9927318,46.0755235
肇庆,112.4458361,23.0847101
肇庆东,112.6581162,23.2173959
肥东,117.4799073,31.8640865
肥西,117.1372819,31.718375
肯德隆,98.8877732,36.9808208
背荫河,126.9916568,45.1678703
胜利镇,127.9873323,45.7866342
胜芳,116.7534957,39.1376536
胡家营,110.2116989,32.810238
胪滨,117.5356145,49.5494584
胶州,119.9939105,36.2979002
胶州北,120.0505364,36.3960111
腰栈,117.866262,41.8557311
腻革龙,103.7541113,23.8928898
腾桥,116.4862673,27.7802423
自贡,104.8782438,29.3574416
自贡北,104.7885224,29.3587919
舍伯吐,121.957004,44.020842
舍力虎,120.659708,42.7457043
舒兰,126.9484524,44.4057581
舒城,117.1543985,31.511333
舒城东,117.042042,31.4869977
艮山门,120.1797999,30.284487
良乡,116.1506449,39.7398213
良各庄,115.9319805,39.7196151
良村,114.6682013,38.0419812
艾不盖,109.8540583,41.528682
艾河,114.541334,39.3923229
芙蓉南,112.9905859,28.0368827
芙蓉镇,109.9820151,28.7730232
芜湖,118.3860019,31.349784
芜湖北,118.2507481,31.3574512
芜湖南,118.3742206,31.2506335
芝兰庄,119.8739938,36.3324969
芝罘,121.3371502,37.4644676
芝阳,110.3296217,35.3725823
芦台,117.8391161,39.3283901
芦官,106.489136,26.4275282
芦家庄,113.0474714,37.7353818
芦家村,113.19643,41.38043
芦庙,115.7799451,34.0413881
芦沟,104.3815907,24.9511156
芦洪市,111.4799222,26.6215396
芦溪,114.0471827,27.6550315
芨岭,101.7885983,38.5302445
花博山,125.0431895,41.1427783
花园,113.9714439,31.2466839
花园口,122.6090955,39.5509403
花土坡,103.8385528,27.253229
花城街,113.2317623,23.4287802
花家庄,104.4804043,25.7880409
花山南,114.5076646,30.5307508
花山镇,113.2632333,23.4280279
花果,110.6650061,32.648352
花桥,121.0998583,31.3012385
花楼坝,107.8591132,31.793692
花湖,115.0169351,30.2635373
花溪南,106.6771739,26.4015162
花溪大学城,106.6223698,26.3977398
花溪西,106.5146077,26.5243864
花都,113.1973841,23.3798718
芷江,109.6554319,27.4586155
苇子沟,129.6707961,43.0288589
苇河,128.3732097,44.9503589
苇河西,128.35693,44.9319495
苍南,120.40836,27.5313093
苍坪,103.9792453,27.6929278
苍溪,105.9121679,31.7626677
苍石,124.5148,41.9855
苏吉达巴,119.4132998,45.3135164
苏坂,117.2747939,25.3148154
苏宏图,104.1602262,41.2462284
苏家屯,123.349455,41.6602786
苏尼特左旗,113.6073717,43.8814852
苏州,120.6066762,31.3318827
苏州北,120.638926,31.4237197
苏州南,120.7949403,31.0655557
苏州园区,120.7066034,31.3426521
苏州新区,120.5205799,31.3739426
苏干湖,94.3714106,38.888561
苏雄,102.8708482,29.1492683
苏集,113.1068999,40.8983292
若巴谷,100.1696352,24.8237447
若羌,88.2497299,39.0035527
苦水沟,94.7997138,38.091839
英吉沙,76.1620304,38.9679662
英库勒,86.9162214,40.9231682
英德,113.4340672,24.1616458
英德西,113.3448911,24.1625143
英额门,125.0749092,42.1694834
苹林,117.0879844,25.1766519
茂兰,100.2113315,24.5719178
茂县,103.9424872,31.7279208
茂名,110.9241263,21.6453937
茂名东,111.006117,21.6727605
茂名南,110.9800266,21.6015204
茂名西,110.843789,21.683759
茂林,123.3957982,43.976248
茂舍祖,103.4154802,24.8598558
茂陵,108.6084174,34.3168158
范家屯,125.0673777,43.7109206
范镇,117.3926041,36.2184748
茄子溪,106.5002537,29.4268431
茅岭,108.4475064,21.8499439
茅草坪,104.7159187,26.214815
茌平,116.2373954,36.6121905
茌平南,116.22777,36.5280099
茨冲,105.104559,26.4964878
茨坝,105.930838,29.113014
茫崖,90.8059427,38.2510532
茫崖镇,90.4662108,38.3279386
茶卡,99.0574336,36.7965878
茶山坳,112.6971047,26.9303556
茶条沟,129.0108445,43.0375895
茶淀,117.7323181,39.2116102
茶镇,108.050192,33.0420266
茶陵,113.5443878,26.8139385
茶陵南,113.5195159,26.7411061
茶陵西,113.443962,26.8077031
荆州,112.2074419,30.372574
荆门,112.2061711,31.0532562
荆门西,112.1079687,31.002828
草六格尔,112.9429615,42.2640494
草坂,117.5407762,24.5048836
草市,125.2297208,42.2950873
草店,112.7877366,33.6578297
草庙子,122.0992809,37.3143868
草河口,123.9052727,40.8763767
草海,104.2529749,26.8832118
荒沟西,128.5520921,42.4410082
荔波,107.818764,25.3476252
荣成,122.4025972,37.1437568
荣昌,105.5775,29.39787
荣昌北,105.6327848,29.4361741
荷塘,112.9812651,27.8840829
莆田,119.0570588,25.3538682
莎车,77.2297132,38.374286
莒南,118.8420553,35.1840999
莒南北,118.7921056,35.2737405
莒县,118.8347061,35.6522056
莘县,115.6811616,36.2067826
莘庄,121.3808599,31.1130124
莫尔格,105.3426339,40.9703621
莫尔道嘎,120.8019992,51.2330069
莱州,119.9138967,37.1329673
莱芜东,117.6879206,36.2294257
莱芜北,117.7009937,36.2816413
莱西,120.5246973,36.8234954
莱西南,120.5127194,36.808906
莱阳,120.7043187,36.9275211
莱阳南,120.7463381,36.7207329
莲东,112.638743,35.13067
莲江口,130.3143988,46.870935
莲花山,119.7305716,42.5780592
获嘉,113.642978,35.256475
获鹿,114.3143722,38.0766638
菇园,126.2382508,41.8011731
菏泽,115.5019149,35.2313038
菏泽东,115.5575103,35.1845855
菏泽南,115.4454142,35.2229112
萍乡,113.8359582,27.6503105
萍乡北,113.8422996,27.6874541
营口,122.25985,40.684078
营口东,122.4233576,40.6235784
营城,125.9117142,44.1389456
营城子,121.3844247,38.9781013
营山,106.5647127,31.0670402
营盘上,115.2416958,26.5456272
营盘水,104.3105641,37.4449062
营盘湾,109.7868061,40.9237134
营街,104.7345274,26.2640643
营镇,109.0313132,33.7969572
萧县,116.9530638,34.1701558
萧县北,116.9362396,34.2378563
萧山,120.256788,30.0948289
萨拉齐,110.5257668,40.5637659
萨拉齐东,110.5443799,40.5644182
萨特玛,80.0104022,40.8782831
落坡岭,115.9804425,39.9871496
落垡,116.8379401,39.4392182
葆园,129.1173256,42.9166386
葛店南,114.655091,30.4926194
葛根庙,122.3095723,45.8896124
董家口,119.708426,35.6756355
董庄,112.6558226,33.32273
董集,119.2305332,34.4320407
葫芦,113.0036693,41.0412402
葫芦岛,120.863017,40.7527535
葫芦岛北,120.758204,40.741694
葵潭,115.9921558,23.0670446
蒙山,117.6680482,35.4489482
蒙渡,106.8393626,28.4364478
蒙自,103.4294397,23.3764384
蒙自北,103.2999266,23.4705771
蒲县,111.1738182,36.3707203
蒲坝,102.3048388,27.2294495
蒲城,109.5544483,34.9359438
蒲城东,109.6040765,34.9896505
蒲家,107.5061903,31.3842138
蒲山店,112.5808776,33.1104381
蒲江,103.4947204,30.1943569
蒲石,109.7058435,34.887122
蒲缥,99.0008887,25.0278145
蓝村,120.178944,36.395115
蓝田,109.2062573,34.0819392
蓟州,117.3626034,39.9936505
蓟州北,117.3913352,40.0253968
蓬安,106.4196733,31.0025969
蓬安西,106.2390192,31.1406103
蓬溪,105.7021838,30.6817924
蓬莱,120.7965615,37.7568482
蓬鲁,118.1526254,25.1225611
蔡家坡,107.59363,34.3226904
蔡家崖,111.015464,38.4932982
蔡家沟,126.1314149,45.1181992
蔡山,115.787838,29.8934371
蔺家楼,117.5628841,36.2459291
蔺市,107.1776566,29.6696212
蕉溪,108.5531587,27.079312
蕲春,115.4414529,30.2449001
蕲春南,115.4021846,30.2055696
薛孤,112.7349185,38.8065968
薛家,121.188764,41.1710629
藁城,114.8268784,38.0269814
藁城南,114.8490091,37.9854357
藤县,110.9822827,23.3367345
虎什哈,116.990494,40.8603289
虎尔虎拉,123.5428149,47.2446614
虎山,130.6157723,45.5671709
虎峰,128.9605672,44.9116747
虎林,132.9697777,45.7627141
虎石台,123.5020458,41.9440401
虎门,113.6682891,22.8632157
虎门东,113.6883564,22.8313929
虎门北,113.6665058,22.8618715
虞城县,115.8590296,34.4086446
虢镇,107.358696,34.3645345
蚌埠,117.3718148,32.9448281
蚌埠东,117.4525855,32.9293798
蚌埠南,117.4367868,32.9036846
蛟河,127.3445085,43.7226625
蛟河西,127.293615,43.726727
蛟洋,116.7330381,25.1852506
蜀山东,117.2109188,31.8341818
蜀河,109.6742865,32.9067336
融安,109.4075954,25.1878356
融水,109.23602,25.0740869
螺山,117.5571576,39.9246313
街基,123.3765333,46.3013844
街边,113.0717141,23.0553272
衙门庙,119.5406187,43.9237376
衙门营,122.2226858,43.3507178
衡南,112.9453586,26.8278205
衡山,112.882023,27.2221644
衡山西,112.7837924,27.2511042
衡水,115.685057,37.743493
衡水北,115.6692499,37.7719911
衡阳,112.6260051,26.8934986
衡阳东,112.7044896,26.8996964
衡阳北,112.6756632,26.9286512
衢州,118.8761197,28.9270213
衢州东,118.9623368,28.9746157
衢州西,118.8006376,28.9611666
衢江,119.0138695,29.0624708
袁北,118.9698554,33.6788697
袁寨,115.9425231,32.8716189
裕国,123.2757116,41.870709
裕溪口,118.2679307,31.4489001
裴德,131.8978021,45.6355332
襄垣,113.028933,36.5060213
襄垣东,113.0772208,36.5344866
襄州,112.220428,32.0992448
襄汾,111.4361155,35.8805989
襄汾西,111.330422,35.838567
襄河,126.8491021,48.7979654
襄阳,112.1491025,32.0594775
襄阳东,112.2904456,32.0163888
襄阳北,112.1565514,32.1223154
西丰,124.7015257,42.7323805
西丽,113.9494105,22.5836964
西乌旗,117.5567323,44.6230757
西乡,107.7565597,32.9962644
西八里,115.3385979,40.4370573
西六方,122.0761945,43.4843854
西华,114.6045794,33.7951774
西双版纳,100.771878,21.9861485
西口,120.6935092,46.707638
西哲里木,120.59701,45.55043
西固,103.6036819,36.1039226
西固城,103.5956186,36.1081581
西坑,117.3938924,26.0501673
西大庙,117.9615261,40.8023531
西大滩,106.3666195,38.8606381
西宁,101.813039,36.6207609
西宁西,101.6859206,36.6584487
西安,108.9578972,34.2799595
西安东,109.0589375,34.2155056
西安北,108.9340253,34.3776675
西安西,108.7516022,34.2712527
西小召,108.3538637,40.8616847
西岗子,127.340615,49.9014222
西岭口,121.4791139,48.84754
西峡,111.50634,33.27299
西平,114.0334395,33.379065
西平西,113.7404499,22.9974345
西斋,111.6298551,29.9784914
西斗铺,109.7903547,41.2191768
西昌,102.2223331,27.8803769
西昌北,102.1967181,27.9614632
西昌南,102.2126076,27.8414544
西昌西,102.1590116,27.8718658
西村,114.2263341,27.7547694
西来,103.5146023,30.3129065
西林,129.301553,47.4771562
西柳,122.6174017,40.841804
西桐古,118.1480482,36.5618633
西武匠,112.8704672,35.4506975
西湖东,114.3958371,23.0890524
西社,109.725884,35.2420894
西索木,119.7896885,48.9324351
西街口,103.5136599,24.8245655
西贺村,111.2835263,35.5829065
西里,112.0689055,43.5524764
西阳村,112.8681299,35.8748525
西麻山,130.472816,45.2113015
覃家坝,107.3525803,31.0710306
观沙岭,112.9470793,28.2340528
观音机场,117.5578952,34.0404538
角美,117.8754377,24.5295661
讷尔克气,124.2461888,50.1512546
讷河,124.8410424,48.4795259
许三湾,99.4091517,39.3159702
许家台,104.206678,35.907337
许家屯,122.0764047,40.0387682
许昌,113.8142676,34.0218471
许昌东,113.8820189,34.0500015
许昌北,113.9242505,34.1444472
诏安,117.0926958,23.774602
诸城,119.3840289,36.062825
诸往,121.3574527,37.0128516
诸暨,120.1805427,29.7296617
读书铺,102.5553212,24.9519365
谢家镇,126.8072089,44.5665586
谭家井,103.590728,37.5904238
谷城,111.596909,32.267179
谷城北,111.6249025,32.3080093
谷山,112.9016428,28.2339991
豆庄,113.8411558,36.7297196
豆张庄,116.9437214,39.3964092
豆沙关,104.1307649,28.022727
豆罗,112.6951161,38.3053676
贡嘎,91.0384721,29.2901393
贡家台,115.5655461,37.7691194
贲红,113.2528894,41.2876233
贵安,106.4805919,26.4696054
贵定,107.2239348,26.5844563
贵定北,107.2286611,26.5959393
贵定南,107.1864684,26.3490255
贵定县,107.1864596,26.3544563
贵港,109.609059,23.1028466
贵溪,117.2095653,28.2932173
贵阳,106.6987409,26.559901
贵阳东,106.7407259,26.6676326
贵阳北,106.672454,26.6228345
贵阳西,106.670048,26.494819
费县,117.9737009,35.2784449
费县北,117.9303602,35.3193907
贺家店,104.8294556,34.7556033
贺州,111.5341203,24.4572255
贺胜桥东,114.366065,30.0218256
贾鲁河,113.8437948,34.7761075
资中,104.8613837,29.7709093
资中北,104.8702706,29.7997045
资中西,104.6105499,29.8947574
资溪,117.073574,27.7244202
资阳,104.6498957,30.1274142
资阳北,104.6800962,30.1283758
资阳西,104.5479496,30.129394
赛乌苏,112.1356219,43.4742186
赛汗塔拉,112.6594772,42.7479221
赣县,115.1227086,25.9613668
赣县北,115.1502285,26.0093084
赣州,114.960344,25.8223836
赣州东,115.0000732,25.8711812
赣州西,114.8109169,25.8232973
赣榆北,119.1971916,35.0424618
赤城,115.8746905,40.8458951
赤壁,113.9247365,29.7239396
赤壁北,113.8947876,29.7393548
赤峰,118.8958844,42.2738113
赤峰东,119.0397731,42.2842791
赤峰北,118.8711718,42.3100852
赤峰南,118.9536202,42.2548316
赤木岭,101.7052942,25.1701159
赫尔洪得,118.4582095,49.2000121
赵光,126.7250933,48.05954
赵城,111.6931881,36.3813354
赵川北,115.3247042,40.707152
赵庄,112.8523571,35.9436079
赵甸,120.7706218,32.1499245
赶水,106.7074541,28.7501278
赶水东,106.7029727,28.7657812
超梁沟,117.689326,41.2312243
越西,102.5225741,28.6337921
路口铺,113.3621768,29.5125258
跳蹬,106.4184402,29.3968514
车墩,121.3161555,31.0074204
车转湾,104.15031,25.69535
轩岗,112.424831,38.893246
转龙湾,110.0319967,39.5352653
轮台,84.1190789,41.8597834
轵城,112.56742,35.04287
轸溪,103.5574225,29.3261586
辉南,126.2559945,42.6121692
辉森乌拉西,102.160264,41.9104595
辉河,119.5122444,48.1226375
辛堡,111.6993505,36.3068736
辛集,115.2091446,37.9041796
辛集南,115.204753,37.8820558
辰清,127.2309137,49.1410438
辰溪,110.2507511,27.8817329
边沟,124.3728713,40.7237881
辽中,122.7655553,41.5574341
辽宁朝阳,120.403845,41.5979961
辽源,125.1223333,42.9026856
辽阳,123.1630969,41.2795739
达坂城,88.2949239,43.3544329
达家沟,125.8158468,44.6565005
达州,107.4484228,31.2006748
达布逊,95.3646803,36.9215086
达拉滨,124.781786,49.6638909
达拉特西,109.8861949,40.3790361
达连河,129.4574082,46.1464732
迁安,118.6872071,39.9246179
迎春,132.9445961,46.0402441
迎水桥,105.1044437,37.5091783
迎祥街,105.2113689,29.3922899
迎龙,106.7227583,29.5211674
运城,110.9849959,35.0269268
运城北,110.9784418,35.0996519
运粮河,114.1903439,34.797107
近海,122.8424102,41.481962
进贤,116.241423,28.3575714
进贤北,116.3549846,28.6813864
进贤南,116.2296457,28.340735
连云港,119.1577915,34.6100545
连山关,123.7536344,40.9674972
连江,119.5627016,26.1977359
连江口,113.3053613,24.0307481
连湖,96.874555,37.229985
连珠山,131.7583712,45.4830161
迤资,101.8666062,26.4607533
迤那,103.8863229,27.08483
迪荡,120.6126501,30.0088508
通化,125.9158008,41.7755756
通化县,125.8158058,41.6771806
通北,126.7540775,47.7658692
通天屯,130.5385628,45.7101201
通安驿,104.6852323,35.2972204
通州西,116.6207504,39.9034825
通榆,123.0697033,44.8030473
通海,102.6673409,24.1191827
通渭,105.2593837,35.196262
通辽,122.2658074,43.6016685
通辽东,122.3528534,43.6262324
通辽北,122.197601,43.6174
通辽西,122.230204,43.5585299
通远堡,123.9212502,40.7856791
通远堡西,123.9118981,40.7773405
通道,109.6278331,26.3194372
遂宁,105.5390309,30.5455965
遂平,114.0301037,33.1459687
遂昌,119.3232179,28.6450774
遂溪,110.2624679,21.4008526
道劳杜,119.3712897,47.6594759
道州,111.5645919,25.5183296
道清,126.2827041,41.8419186
道滘,113.6537851,22.9937567
遥林,126.6556634,41.9181006
遵义,106.9443526,27.6677199
邓家湾,104.0061095,27.6073219
邓州,112.064691,32.685009
邓州东,112.2606182,32.598457
邛崃,103.4828129,30.4137542
邢台,114.4861618,37.0692045
邢台东,114.5859458,37.0914333
那曲,91.9894731,31.4454529
那玉,105.4267535,26.2509804
那罗,108.27283,22.7344966
那铺,108.3794239,22.4180382
邯郸,114.4696555,36.6012666
邯郸东,114.5531572,36.6198074
邯郸南,114.4504434,36.5414714
邳州,117.9557446,34.3193641
邳州东,118.0081051,34.324903
邵东,111.742351,27.2776417
邵家堂,103.8644913,36.1860568
邵武,117.475076,27.353376
邵阳,111.455578,27.2158703
邵阳北,111.4989759,27.5775554
邵阳西,111.2402308,27.2137672
邹城,116.952727,35.401315
邹平,117.7365504,36.7953034
郁南,111.4641282,23.2479552
郁山,108.3585221,29.5006159
郎溪南,119.1514328,30.9402581
郏县,113.2644081,33.9467065
郑家坞,120.0935177,29.5037823
郑州,113.6536663,34.7475076
郑州东,113.7732527,34.7601939
郑州航空港,113.9268911,34.4891618
郑州西,113.4184563,34.7448659
郓城,115.8963034,35.601657
郜营,112.1428665,32.1655592
郧西,110.4598264,33.0074772
郫县,103.906209,30.8109481
郫县东,103.9241899,30.7954249
郫县西,103.8792247,30.8256523
郭家屯,120.5284452,40.7366763
郭家店,124.5717938,43.3398077
郭尔奔敖包,112.4644313,43.0570865
郭王村,109.1050711,34.3757553
郭磊庄,114.5442459,40.7190845
郯城,118.3712374,34.6032174
郴州,113.0277796,25.8112435
郴州西,112.9645311,25.739132
都匀,107.511088,26.2354546
都匀东,107.5812782,26.1704167
都安,108.1100343,23.9705395
都昌,116.4133009,29.482147
都格,104.7516722,26.368713
都江堰,103.6365665,30.9593459
鄂尔多斯,109.8369698,39.5600184
鄂州,114.8613327,30.3642379
鄂州东,114.9430562,30.3638498
鄄城,115.6648443,35.4232254
鄠邑,108.675723,34.080975
鄢陵,114.1341769,34.0652794
鄯善,90.481395,43.096601
鄯善北,90.1937129,42.9172553
鄱阳,116.7943091,28.9819727
鄱阳北,116.8894665,29.3364813
酉阳,108.9576347,28.8115473
酒泉,98.4509328,39.6445507
酒泉南,98.5350745,39.7006352
醪桥,115.1459062,27.2827318
醴陵,113.5058314,27.6735159
醴陵东,113.5725973,27.7185035
里木店,126.2098232,45.9648997
重庆,106.5415811,29.5515144
重庆东,106.669173,29.4871069
重庆北,106.5472729,29.6123216
重庆南,106.5358022,29.4988502
重庆西,106.4322258,29.5030187
野三关,110.3532436,30.6653125
野三坡,115.4481434,39.6706326
野象谷,100.853781,22.1145509
金刚沱,106.1058966,29.1452961
金华,119.6312213,29.1142792
金华南,119.7336942,29.1170519
金华镇,106.5485737,26.5581987
金口河,103.1047066,29.2910956
金口河南,103.008659,29.1904663
金坑,123.735439,41.131845
金坛,119.5389768,31.6972997
金城江,108.0610286,24.7027449
金堂,104.4295481,30.8435702
金塔,98.8715351,39.9114027
金宝屯,123.5718504,43.3811658
金家店,121.5581013,43.65251
金寨,115.9702216,31.6280374
金山,85.3586032,38.1934159
金山北,121.0848732,30.8963212
金山卫,121.3580596,30.7301085
金山园区,121.3635716,30.8321923
金山屯,129.4148453,47.4210712
金山湾,124.3585487,40.1920018
金岭镇,118.1860376,36.7933551
金州,121.7222117,39.0869543
金昌,102.061387,38.3706187
金普,121.8080027,39.3288894
金月湾,108.7118803,18.7804283
金杖子,119.4963451,40.8836012
金沙滩,112.910685,39.6715348
金沟屯,117.5107677,41.0577277
金珠,126.5461364,44.0196008
金谷,118.104898,25.1718224
金钟,104.4029645,26.7828615
金银川,79.8374641,40.7080028
金银潭,114.2591336,30.6618862
金阳,106.5847957,26.6513471
金阳南,106.5823891,26.6063144
金马村,102.8402748,25.0230247
金鸡村,108.181557,22.7603838
钟山西,111.3268373,24.5552315
钟祥,112.6108557,31.1784272
钟祥南,112.6230606,31.0493697
钟鸣,118.0491712,30.9863324
钢城,117.8776827,36.0712301
钦州,108.6157075,21.9871096
钦州东,108.6648763,21.9824408
钦州北,108.6472914,22.0585493
钱家店,122.51125,43.71177
钱清,120.4067931,30.1243892
铁刹山,124.3236333,41.2510683
铁力,128.046669,46.9718082
铁厂,126.1974225,41.7147998
铁厂沟,84.38663,46.1720744
铁口,102.5307316,28.2450559
铁岭,123.8309893,42.2911635
铁岭西,123.6663885,42.2310275
铁干里克,87.6735136,40.6265749
铁西,102.596815,28.6937255
铁门关,85.6974896,41.8732272
铅山西,117.7443447,28.2634621
铜仁,109.1997024,27.7433205
铜仁南,108.9713101,27.2824472
铜佛寺,129.2380464,42.8781026
铜川,108.9658004,34.9009871
铜川东,109.0904487,35.0791835
铜川北,109.0433024,35.089624
铜罐驿,106.3835736,29.2985241
铜陵,117.8564514,30.921197
铜陵北,118.0160809,31.0157065
铜鼓溪,104.2526234,28.4146797
银川,106.1686188,38.4916812
银川东,106.2418435,38.4050726
银川南,106.113578,38.4024631
银浪,124.8475778,46.4892769
银滩,109.4852143,19.7920361
银瓶,114.1515158,22.9692197
银盏,113.1247311,23.5519984
银花,106.7233319,29.7704548
银镇,118.0342823,41.9036904
铺集,121.8596709,37.0995083
锡林呼都嘎,112.7794908,42.5716764
锡林浩特,116.0209061,43.9171481
锡林浩特北,116.0326771,43.9663905
锡铁山,95.6326419,37.257365
锦和,109.5938587,27.7179389
锦州,121.1351443,41.1225155
锦州北,121.1214191,41.1792475
锦州南,121.1211616,41.0144956
锦河,127.4063712,50.1352042
锦界,110.149294,38.721632
镇城底,112.0577784,37.9496595
镇平,112.2188286,33.0553571
镇江,119.426989,32.1996564
镇江关,103.7199155,32.3314597
镇江南,119.4186399,32.1544439
镇紫街,106.6710883,28.790014
镇西,122.4014054,45.8394552
镇赉,123.1885551,45.8563219
镇远,108.4073456,27.0401668
镇雄,105.1221179,27.5945282
镇龙,113.5879842,23.2872675
镜铁山,97.9447436,39.3367051
长临河,117.4772427,31.7006958
长乐,119.4806639,25.9270606
长乐东,119.5531476,25.8592139
长乐南,119.591247,25.757416
长兴,119.9706148,31.0440015
长兴南,119.8995539,30.9927335
长冈,113.2423764,23.3261144
长农,105.6971225,37.2501425
长冲,100.9560876,25.357062
长发屯,130.474392,46.7340067
长坡岭,103.9161501,24.8412221
长垣,114.654157,35.211724
长城,104.1096238,37.2891608
长基,117.9937825,25.3100425
长子,112.9564861,36.0653142
长宁,104.9265106,28.6000513
长安西,113.7240824,22.7882761
长安镇,120.4391592,30.457296
长安集,117.1396503,31.8047413
长寿,106.9621349,29.7920134
长寿北,107.0700824,29.8832298
长寿湖,107.1999716,29.9679275
